ETF_Ticker,ticker,name,weight,Holdings_As_Of,Date_Scraped
QVAL,BBY,Best Buy Co Inc,0.0219,2026-09-04,2026-09-06
QVAL,ANF,Abercrombie & Fitch Co,0.021099999999999997,2026-09-04,2026-09-06
QVAL,HPQ,HP Inc,0.021099999999999997,2026-09-04,2026-09-06
QVAL,UAL,United Airlines Holdings Inc,0.021099999999999997,2026-09-04,2026-09-06
QVAL,EXEL,Exelixis Inc,0.0209,2026-09-04,2026-09-06
QVAL,DAL,Delta Air Lines Inc,0.0208,2026-09-04,2026-09-06
QVAL,M,Macy's Inc,0.0208,2026-09-04,2026-09-06
QVAL,SNX,TD SYNNEX Corp,0.0207,2026-09-04,2026-09-06
QVAL,URBN,Urban Outfitters Inc,0.0207,2026-09-04,2026-09-06
QVAL,MAS,Masco Corp,0.0204,2026-09-04,2026-09-06
QVAL,NEM,Newmont Corp,0.0204,2026-09-04,2026-09-06
QVAL,HUM,Humana Inc,0.0203,2026-09-04,2026-09-06
QVAL,INCY,Incyte Corp,0.0203,2026-09-04,2026-09-06
QVAL,MPC,Marathon Petroleum Corp,0.0203,2026-09-04,2026-09-06
QVAL,CRH,CRH PLC,0.0203,2026-09-04,2026-09-06
QVAL,ADT,ADT Inc,0.0202,2026-09-04,2026-09-06
QVAL,DECK,Deckers Outdoor Corp,0.0202,2026-09-04,2026-09-06
QVAL,GAP,Gap Inc/The,0.0202,2026-09-04,2026-09-06
QVAL,DINO,HF Sinclair Corp,0.0202,2026-09-04,2026-09-06
QVAL,VLO,Valero Energy Corp,0.0202,2026-09-04,2026-09-06
QVAL,ELV,ELEVANCE HEALTH INC,0.020099999999999996,2026-09-04,2026-09-06
QVAL,FSLR,First Solar Inc,0.020099999999999996,2026-09-04,2026-09-06
QVAL,PSX,Phillips 66,0.020099999999999996,2026-09-04,2026-09-06
QVAL,TGT,Target Corp,0.020099999999999996,2026-09-04,2026-09-06
QVAL,DHI,DR Horton Inc,0.02,2026-09-04,2026-09-06
QVAL,PHM,PulteGroup Inc,0.02,2026-09-04,2026-09-06
QVAL,DLTR,Dollar Tree Inc,0.0199,2026-09-04,2026-09-06
QVAL,CI,Cigna Group/The,0.019799999999999998,2026-09-04,2026-09-06
QVAL,CMCSA,Comcast Corp,0.019799999999999998,2026-09-04,2026-09-06
QVAL,HAL,Halliburton Co,0.019799999999999998,2026-09-04,2026-09-06
QVAL,CCL,Carnival Corp Ltd,0.019799999999999998,2026-09-04,2026-09-06
QVAL,BMY,Bristol-Myers Squibb Co,0.0197,2026-09-04,2026-09-06
QVAL,CF,CF Industries Holdings Inc,0.0197,2026-09-04,2026-09-06
QVAL,LNG,Cheniere Energy Inc,0.0197,2026-09-04,2026-09-06
QVAL,EQT,EQT Corp,0.0197,2026-09-04,2026-09-06
QVAL,CCK,Crown Holdings Inc,0.0196,2026-09-04,2026-09-06
QVAL,AU,Anglogold Ashanti Plc,0.0196,2026-09-04,2026-09-06
QVAL,COP,ConocoPhillips,0.0195,2026-09-04,2026-09-06
QVAL,RRC,Range Resources Corp,0.0195,2026-09-04,2026-09-06
QVAL,THC,Tenet Healthcare Corp,0.0195,2026-09-04,2026-09-06
QVAL,T,AT&T Inc,0.0194,2026-09-04,2026-09-06
QVAL,MO,Altria Group Inc,0.0194,2026-09-04,2026-09-06
QVAL,EXE,Expand Energy Corp,0.0194,2026-09-04,2026-09-06
QVAL,STZ,Constellation Brands Inc,0.019299999999999998,2026-09-04,2026-09-06
QVAL,EOG,EOG Resources Inc,0.019299999999999998,2026-09-04,2026-09-06
QVAL,APA,APA Corp,0.0191,2026-09-04,2026-09-06
QVAL,EIX,Edison International,0.019,2026-09-04,2026-09-06
QVAL,UTHR,United Therapeutics Corp,0.0187,2026-09-04,2026-09-06
QVAL,ADBE,Adobe Inc,0.0183,2026-09-04,2026-09-06
QVAL,CPB,Campbell's Company/The,0.0178,2026-09-04,2026-09-06
QVAL,FGXXX,First American Government Obligations Fund 12/01/2031,0.0019,2026-09-04,2026-09-06
